"ID","Fecha","Nombre","Codigo","Producto","Cantidad","Totalventas"
"3255","2014-12-03","Gabriela Navarro Gómez","B00NQGP42Y","Moto G Plus","3","7128.00"
"3256","2014-12-03","Andrés Soto Paredes","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3257","2014-12-03","Víctor García Soto","B00NQGP42Y","Moto G Plus","2","4752.00"
"3258","2014-12-03","Camila Paredes Delgado","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3259","2014-12-03","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"3260","2014-12-03","Eduardo Morales Sánchez","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"3261","2014-12-03","María Fernández Vásquez","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"3262","2014-12-03","Jorge Huamán Flores","B016381QZA","Samsung Galaxy J7","2","4033.00"
"3263","2014-12-03","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3264","2014-12-03","José López Ramírez","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"3265","2014-12-03","Ana María Vargas Vega","B00NQGP42Y","Moto G Plus","13","30888.00"
"3266","2014-12-03","Carlos Rivera Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"3267","2014-12-03","Brenda Torres Sánchez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3268","2014-12-03","Luis González López","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"3269","2014-12-03","Patricia Medina Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"3270","2014-12-03","Miguel García Huamán","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3271","2014-12-03","Adriana Rodríguez Silva","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3272","2014-12-03","Juan Pérez Torres","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"3273","2014-12-03","Sofía Castro Salinas","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3274","2014-12-03","Diego Morales López","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3275","2014-12-03","Mariana Rojas Medina","B01KBH547A","BLU Studio X8","2","2024.00"
"3276","2014-12-03","Alejandro Soto Vásquez","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"3277","2014-12-03","Valentina Vega Ruiz","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3278","2014-12-03","Andrés Gómez Paredes","B00NQGP42Y","Moto G Plus","2","4752.00"
"3279","2014-12-03","Gabriela Huamán Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3280","2014-12-03","Eduardo Torres López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3281","2014-12-03","Carla Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"3282","2014-12-03","Ricardo García Huerta","B01KBH547A","BLU Studio X8","1","1012.00"
"3283","2014-12-03","Laura Chávez Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3284","2014-12-03","Carlos González Ruiz","B01KBH547A","BLU Studio X8","3","3036.00"
"3285","2014-12-03","Silvia Castro López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3286","2014-12-03","Juan Carlos Rodríguez Medina","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"3287","2014-12-03","Luisa Fernández Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3288","2014-12-03","José Morales Huamán","B016381QZA","Samsung Galaxy J7","2","4033.00"
"3289","2014-12-03","Ana Paula Rojas Torres","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3290","2014-12-03","Miguel Ángel Vega López","B01LQV1YHO","Huawei Nexus 6P","10","16240.00"
"3291","2014-12-03","Carla García Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3292","2014-12-03","Eduardo Castro Ruiz","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"3293","2014-12-03","Gabriela Ramírez Vargas","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3294","2014-12-03","Ricardo Gómez Medina","B01KBH547A","BLU Studio X8","1","1012.00"
"3295","2014-12-03","Laura Flores Salazar","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3296","2014-12-03","Juan Carlos Rodríguez Delgado","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3297","2014-12-04","Luisa García Vásquez","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3298","2014-12-04","Ana María Castro Salinas","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"3299","2014-12-04","Ana María Castro Chávez","B016381QZA","Samsung Galaxy J7","2","4033.00"
"3300","2014-12-04","Laura Flores Guzmán","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3301","2014-12-04","Carlos González Medina","B01EYT1URO","Apple iPhone 6","3","3937.50"
"3302","2014-12-04","Miguel Ángel Vega Torres","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3303","2014-12-04","Rafaela Cáceres Castro","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3304","2014-12-04","Carla Fernández Mendoza","B01KBH547A","BLU Studio X8","1","1012.00"
"3305","2014-12-04","Adrián Vega Ruiz","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3306","2014-12-04","Diego Morales Castro","B00NQGP42Y","Moto G Plus","1","2376.00"
"3307","2014-12-04","Ricardo Gómez Vargas","B018IZ0SWI","BLU Advance 5.0","17","27540.00"
"3308","2014-12-04","Silvia Ramírez Rivera","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"3309","2014-12-04","Eduardo Cáceres Salazar","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3310","2014-12-04","Juan Carlos Rodríguez Huamán","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3311","2014-12-04","Gabriela Rojas Huerta","B01EYT1URO","Apple iPhone 6","2","2625.00"
"3312","2014-12-04","Verónica Quispe Rodríguez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3313","2014-12-04","Julio Vargas López","B00NQGP42Y","Moto G Plus","2","4752.00"
"3314","2014-12-04","Valentina Torres Vega","B01KBH547A","BLU Studio X8","3","3036.00"
"3315","2014-12-04","Mariana Ruiz Cruz","B00NQGP42Y","Moto G Plus","1","2376.00"
"3316","2014-12-04","Luis Torres Medina","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3317","2014-12-04","Andrés Ramos Silva","B01LQV1YHO","Huawei Nexus 6P","12","19488.00"
"3318","2014-12-04","Ana Paula Sánchez Vargas","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3319","2014-12-04","Alejandro Ortega Salinas","B00NQGP42Y","Moto G Plus","3","7128.00"
"3320","2014-12-04","Sofía Castro Valdez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3321","2014-12-04","Lucía Pérez Guerra","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"3322","2014-12-04","Sebastián Salazar Peña","B00NQGP42Y","Moto G Plus","2","4752.00"
"3323","2014-12-04","Carolina Espinoza Ramírez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3324","2014-12-04","Manuel Rojas Cárdenas","B016381QZA","Samsung Galaxy J7","2","4033.00"
"3325","2014-12-04","Gabriela Navarro Gómez","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3326","2014-12-04","Andrés Soto Paredes","B016381QZA","Samsung Galaxy J7","3","6049.50"
"3327","2014-12-04","Víctor García Soto","B00NQGP42Y","Moto G Plus","2","4752.00"
"3328","2014-12-04","Camila Paredes Delgado","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3329","2014-12-04","Valeria Tapia Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3330","2014-12-04","Eduardo Morales Sánchez","B01KBH547A","BLU Studio X8","1","1012.00"
"3331","2014-12-04","María Fernández Vásquez","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3332","2014-12-04","Jorge Huamán Flores","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3333","2014-12-04","Daniela Chávez Paredes","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"3334","2014-12-04","José López Ramírez","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"3335","2014-12-04","Ana María Vargas Vega","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3336","2014-12-04","Carlos Rivera Castro","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3337","2014-12-04","Brenda Torres Sánchez","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3338","2014-12-04","Luis González López","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3339","2014-12-04","Patricia Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"3340","2014-12-04","Miguel García Huamán","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3341","2014-12-04","Adriana Rodríguez Silva","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"3342","2014-12-04","Juan Pérez Torres","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3343","2014-12-04","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","3","3036.00"
"3344","2014-12-04","Diego Morales López","B01KBH547A","BLU Studio X8","2","2024.00"
"3345","2014-12-04","Mariana Rojas Medina","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3346","2014-12-04","Alejandro Soto Vásquez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3347","2014-12-04","Valentina Vega Ruiz","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"3348","2014-12-04","Andrés Gómez Paredes","B00NQGP42Y","Moto G Plus","1","2376.00"
"3349","2014-12-04","Gabriela Huamán Castro","B00F3J4B5S","Samsung Galaxy A20","25","43125.00"
"3350","2014-12-04","Eduardo Torres López","B01KBH547A","BLU Studio X8","3","3036.00"
"3351","2014-12-04","Carla Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3352","2014-12-04","Ricardo García Huerta","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3353","2014-12-04","Laura Chávez Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"3354","2014-12-04","Carlos González Ruiz","B01EYT1URO","Apple iPhone 6","1","1312.50"
"3355","2014-12-04","Silvia Castro López","B00NQGP42Y","Moto G Plus","1","2376.00"
"3356","2014-12-04","Juan Carlos Rodríguez Medina","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3357","2014-12-04","Luisa Fernández Vargas","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3358","2014-12-04","José Morales Huamán","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3359","2014-12-04","Ana Paula Rojas Torres","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3360","2014-12-04","Miguel Ángel Vega López","B01KBH547A","BLU Studio X8","3","3036.00"
"3361","2014-12-05","Carla García Castro","B016381QZA","Samsung Galaxy J7","15","30247.50"
"3362","2014-12-05","Eduardo Castro Ruiz","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3363","2014-12-05","Gabriela Ramírez Vargas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3364","2014-12-05","Ricardo Gómez Medina","B01KBH547A","BLU Studio X8","14","14168.00"
"3365","2014-12-05","Laura Flores Salazar","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3366","2014-12-05","Juan Carlos Rodríguez Delgado","B01KBH547A","BLU Studio X8","2","2024.00"
"3367","2014-12-05","Luisa García Vásquez","B00NQGP42Y","Moto G Plus","4","9504.00"
"3368","2014-12-05","Ana María Castro Salinas","B00NQGP42Y","Moto G Plus","2","4752.00"
"3369","2014-12-05","Ana María Castro Chávez","B00NQGP42Y","Moto G Plus","2","4752.00"
"3370","2014-12-05","Laura Flores Guzmán","B01KBH547A","BLU Studio X8","2","2024.00"
"3371","2014-12-05","Carlos González Medina","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3372","2014-12-05","Miguel Ángel Vega Torres","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"3373","2014-12-05","Rafaela Cáceres Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"3374","2014-12-05","Carla Fernández Mendoza","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"3375","2014-12-05","Adrián Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3376","2014-12-05","Diego Morales Castro","B00NQGP42Y","Moto G Plus","3","7128.00"
"3377","2014-12-05","Ricardo Gómez Vargas","B01KBH547A","BLU Studio X8","2","2024.00"
"3378","2014-12-05","Silvia Ramírez Rivera","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3379","2014-12-05","Eduardo Cáceres Salazar","B00NQGP42Y","Moto G Plus","1","2376.00"
"3380","2014-12-05","Juan Carlos Rodríguez Huamán","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3381","2014-12-05","Gabriela Rojas Huerta","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3382","2014-12-05","Verónica Quispe Rodríguez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3383","2014-12-05","Julio Vargas López","B01KBH547A","BLU Studio X8","4","4048.00"
"3384","2014-12-05","Valentina Torres Vega","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3385","2014-12-05","Mariana Ruiz Cruz","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3386","2014-12-05","Luis Torres Medina","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3387","2014-12-05","Andrés Ramos Silva","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3388","2014-12-05","Ana Paula Sánchez Vargas","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"3389","2014-12-05","Alejandro Ortega Salinas","B00F3J4B5S","Samsung Galaxy A20","22","37950.00"
"3390","2014-12-05","Sofía Castro Valdez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3391","2014-12-05","Lucía Pérez Guerra","B01DZJFWNC","Samsung Galaxy S69","4","3993.60"
"3392","2014-12-05","Sebastián Salazar Peña","B01EYT1URO","Apple iPhone 6","3","3937.50"
"3393","2014-12-05","Carolina Espinoza Ramírez","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"3394","2014-12-05","Manuel Rojas Cárdenas","B00K15Q2B0","Samsung Galaxy S5","8","17337.60"
"3395","2014-12-05","Gabriela Navarro Gómez","B00NQGP42Y","Moto G Plus","2","4752.00"
"3396","2014-12-05","Andrés Soto Paredes","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"3397","2014-12-05","Víctor García Soto","B018IZ0SWI","BLU Advance 5.0","16","25920.00"
"3398","2014-12-05","Camila Paredes Delgado","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3399","2014-12-05","Valeria Tapia Castro","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3400","2014-12-05","Eduardo Morales Sánchez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3401","2014-12-05","María Fernández Vásquez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3402","2014-12-05","Jorge Huamán Flores","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"3403","2014-12-05","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3404","2014-12-05","José López Ramírez","B01KBH547A","BLU Studio X8","3","3036.00"
"3405","2014-12-05","Ana María Vargas Vega","B01KBH547A","BLU Studio X8","2","2024.00"
"3406","2014-12-05","Carlos Rivera Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3407","2014-12-05","Brenda Torres Sánchez","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3408","2014-12-05","Luis González López","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3409","2014-12-05","Patricia Medina Vargas","B018IZ0SWI","BLU Advance 5.0","19","30780.00"
"3410","2014-12-05","Miguel García Huamán","B00NQGP42Y","Moto G Plus","25","59400.00"
"3411","2014-12-05","Adriana Rodríguez Silva","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3412","2014-12-05","Juan Pérez Torres","B01KBH547A","BLU Studio X8","10","10120.00"
"3413","2014-12-05","Sofía Castro Salinas","B016381QZA","Samsung Galaxy J7","1","2016.50"
"3414","2014-12-05","Diego Morales López","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3415","2014-12-05","Mariana Rojas Medina","B01EYT1URO","Apple iPhone 6","2","2625.00"
"3416","2014-12-05","Alejandro Soto Vásquez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3417","2014-12-05","Valentina Vega Ruiz","B01KBH547A","BLU Studio X8","24","24288.00"
"3418","2014-12-05","Andrés Gómez Paredes","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"3419","2014-12-05","Gabriela Huamán Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3420","2014-12-06","Eduardo Torres López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"3421","2014-12-06","Carla Medina Vargas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3422","2014-12-06","Ricardo García Huerta","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3423","2014-12-06","Laura Chávez Castro","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3424","2014-12-06","Carlos González Ruiz","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3425","2014-12-06","Silvia Castro López","B01EYT1URO","Apple iPhone 6","2","2625.00"
"3426","2014-12-06","Juan Carlos Rodríguez Medina","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3427","2014-12-06","Luisa Fernández Vargas","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"3428","2014-12-06","José Morales Huamán","B00NQGP42Y","Moto G Plus","3","7128.00"
"3429","2014-12-06","Ana Paula Rojas Torres","B00NQGP42Y","Moto G Plus","25","59400.00"
"3430","2014-12-06","Miguel Ángel Vega López","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"3431","2014-12-06","Carla García Castro","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3432","2014-12-06","Eduardo Castro Ruiz","B01KBH547A","BLU Studio X8","1","1012.00"
"3433","2014-12-06","Gabriela Ramírez Vargas","B01KBH547A","BLU Studio X8","1","1012.00"
"3434","2014-12-06","Ricardo Gómez Medina","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3435","2014-12-06","Laura Flores Salazar","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"3436","2014-12-06","Juan Carlos Rodríguez Delgado","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3437","2014-12-06","Luisa García Vásquez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"3438","2014-12-06","Ana María Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3439","2014-12-06","Ana María Castro Chávez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3440","2014-12-06","Laura Flores Guzmán","B00NQGP42Y","Moto G Plus","21","49896.00"
"3441","2014-12-06","Carlos González Medina","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3442","2014-12-06","Miguel Ángel Vega Torres","B01EYT1URO","Apple iPhone 6","2","2625.00"
"3443","2014-12-06","Rafaela Cáceres Castro","B00NQGP42Y","Moto G Plus","2","4752.00"
"3444","2014-12-06","Carla Fernández Mendoza","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3445","2014-12-06","Adrián Vega Ruiz","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3446","2014-12-06","Diego Morales Castro","B01KBH547A","BLU Studio X8","1","1012.00"
"3447","2014-12-06","Ricardo Gómez Vargas","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"3448","2014-12-06","Silvia Ramírez Rivera","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3449","2014-12-06","Eduardo Cáceres Salazar","B016B7INC2","ALCATEL OneTouch","16","16320.00"
"3450","2014-12-06","Juan Carlos Rodríguez Huamán","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"3451","2014-12-06","Gabriela Rojas Huerta","B00NQGP42Y","Moto G Plus","2","4752.00"
"3452","2014-12-06","Verónica Quispe Rodríguez","B01DZJFWNC","Samsung Galaxy S69","19","18969.60"
"3453","2014-12-06","Julio Vargas López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3454","2014-12-06","Valentina Torres Vega","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"3455","2014-12-06","Mariana Ruiz Cruz","B01EYT1URO","Apple iPhone 6","3","3937.50"
"3456","2014-12-06","Luis Torres Medina","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"3457","2014-12-06","Andrés Ramos Silva","B01KBH547A","BLU Studio X8","1","1012.00"
"3458","2014-12-06","Ana Paula Sánchez Vargas","B00K15Q2B0","Samsung Galaxy S5","17","36842.40"
"3459","2014-12-06","Alejandro Ortega Salinas","B01KBH547A","BLU Studio X8","2","2024.00"
"3460","2014-12-06","Sofía Castro Valdez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3461","2014-12-06","Lucía Pérez Guerra","B01KBH547A","BLU Studio X8","2","2024.00"
"3462","2014-12-06","Sebastián Salazar Peña","B01KBH547A","BLU Studio X8","2","2024.00"
"3463","2014-12-06","Carolina Espinoza Ramírez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"3464","2014-12-06","Manuel Rojas Cárdenas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3465","2014-12-06","Gabriela Navarro Gómez","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"3466","2014-12-06","Andrés Soto Paredes","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"3467","2014-12-06","Víctor García Soto","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3468","2014-12-06","Camila Paredes Delgado","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"3469","2014-12-06","Valeria Tapia Castro","B01EYT1URO","Apple iPhone 6","3","3937.50"
"3470","2014-12-06","Eduardo Morales Sánchez","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"3471","2014-12-06","María Fernández Vásquez","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"3472","2014-12-06","Jorge Huamán Flores","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"3473","2014-12-06","Daniela Chávez Paredes","B01KBH547A","BLU Studio X8","17","17204.00"
"3474","2014-12-06","José López Ramírez","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"3475","2014-12-06","Ana María Vargas Vega","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"3476","2014-12-06","Carlos Rivera Castro","B016381QZA","Samsung Galaxy J7","3","6049.50"
"3477","2014-12-06","Brenda Torres Sánchez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"3478","2014-12-06","Luis González López","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
